DNA content,Total MTBP (GFP)
1413.41799937801,13092.5
1889.37669483189,20474.400390625
2127.93423907216,30538.400390625
1338.09730909344,11663.400390625
1776.27882840388,12400.900390625
1196.16267813939,10382.0
1858.27481219195,18717.69921875
1540.61922758594,13555.2998046875
2050.61283181454,17043.19921875
1819.62012274242,10742.5
970.540297041196,10109.599609375
1639.80139690222,11997.7998046875
1906.90179049976,19645.400390625
1442.98392745463,11619.7998046875
1853.15552051602,12088.900390625
1071.544985426,8509.7001953125
1504.89132734454,11764.7001953125
2051.33230585406,18311.400390625
2057.24892177905,20473.900390625
1188.57322938568,9668.400390625
1839.40755218193,14395.400390625
1945.94495138116,16852.0
886.135745826095,6657.39990234375
1270.69395170692,8499.5
1955.66987927322,12448.400390625
1801.25682868113,15237.7998046875
966.859396575855,7471.2001953125
2094.20182124037,15619.7001953125
1070.72026324912,7450.5
1748.66104891848,14529.099609375
857.675424373359,5979.2001953125
1877.16456968742,13316.7998046875
2208.27721454838,18420.900390625
1187.21112915297,11680.2998046875
1124.06525382661,7142.7001953125
1934.35651890253,17365.5
1061.91450242334,14746.2001953125
1493.09061661214,11882.5
2110.75016964407,11289.2998046875
1619.46645440105,13734.2001953125
2244.84342455688,17279.099609375
1066.86484021104,9098.599609375
1012.67129348694,10912.099609375
1784.3184496139,16416.69921875
1507.75986811263,11833.900390625
969.986435679195,9168.7998046875
1741.395920351,15840.7001953125
963.46617435263,7896.7001953125
2057.15536787917,14616.7998046875
1112.99170191837,11215.7998046875
1918.37283510879,15003.599609375
1114.58401156899,10806.5
1074.89866998916,7513.0
1501.66694763585,70592.0
1628.76771677511,16065.099609375
1995.6287546365,15244.5
1034.52904845596,7753.60009765625
1185.85649095751,10626.099609375
1995.13826490429,13182.400390625
1955.99642693326,16561.80078125
1743.41167277225,15012.2001953125
1023.90344153021,7016.7998046875
875.648130902665,5831.2998046875
1797.63840885606,17533.099609375
1872.7579582559,13675.2001953125
2102.99076463892,19336.900390625
1332.58999148041,9757.099609375
1084.25227799767,10715.2001953125
1469.31266784818,13321.2998046875
1072.22893125831,9825.2998046875
1232.40668406178,9189.5
1642.30218174484,13554.5
997.524805723395,6889.0
1297.98752237977,13775.0
1354.98367664729,10948.400390625
1685.11033022778,12741.7001953125
1821.94204143838,14962.5
1898.16987043067,15248.2001953125
1976.40008700136,14443.599609375
1102.70077293206,10557.599609375
1992.31382811757,15794.099609375
1000.68169297574,8653.599609375
1911.14290062746,19649.19921875
1355.28884055879,20693.099609375
1680.10118713159,11675.2001953125
940.131826997243,6525.89990234375
1597.69211832609,10636.7998046875
1465.41158159706,10653.599609375
975.772521639117,7775.7001953125
846.897680986625,7972.7998046875
2051.40648073182,17805.099609375
1954.29330046077,17329.69921875
1371.94811715806,12274.0
2035.73865272385,15741.5
1705.36608603512,12036.599609375
1027.93394400949,9143.0
1140.00037869137,8821.400390625
1448.56686780339,11435.2001953125
1840.95575785118,19013.5
1120.45529840201,9881.2998046875
1988.29078767554,17877.099609375
